"","type","model","value"
"10821","Real","model6",0.702786377708978
"10822","Real","model6",0.504761904761905
"10823","Real","model6",0.597523219814242
"10824","Real","model6",0.622222222222222
"10825","Real","model6",0.61609907120743
"10826","Real","model6",0.688311688311688
"10827","Real","model6",0.647058823529412
"10828","Real","model6",0.574675324675325
"10829","Real","model6",0.779220779220779
"10830","Real","model6",0.736842105263158
"10831","Real","model6",0.6875
"10832","Real","model6",0.6875
"10833","Real","model6",0.668831168831169
"10834","Real","model6",0.71875
"10835","Real","model6",0.600649350649351
"10836","Real","model6",0.403125
"10837","Real","model6",0.740740740740741
"10838","Real","model6",0.70625
"10839","Real","model6",0.700617283950617
"10840","Real","model6",0.709876543209876
"10841","Real","model6",0.61038961038961
"10842","Real","model6",0.626623376623377
"10843","Real","model6",0.761609907120743
"10844","Real","model6",0.532467532467533
"10845","Real","model6",0.638888888888889
"10846","Real","model6",0.609907120743034
"10847","Real","model6",0.682539682539682
"10848","Real","model6",0.632716049382716
"10849","Real","model6",0.625418060200669
"10850","Real","model6",0.690402476780186
"10851","Real","model6",0.8
"10852","Real","model6",0.62987012987013
"10853","Real","model6",0.764705882352941
"10854","Real","model6",0.647058823529412
"10855","Real","model6",0.672240802675585
"10856","Real","model6",0.707792207792208
"10857","Real","model6",0.697530864197531
"10858","Real","model6",0.646875
"10859","Real","model6",0.662207357859532
"10860","Real","model6",0.66031746031746
"10861","Real","model6",0.701298701298701
"10862","Real","model6",0.704761904761905
"10863","Real","model6",0.64
"10864","Real","model6",0.555194805194805
"10865","Real","model6",0.613636363636364
"10866","Real","model6",0.681818181818182
"10867","Real","model6",0.746130030959752
"10868","Real","model6",0.657407407407407
"10869","Real","model6",0.793650793650794
"10870","Real","model6",0.591331269349845
"10871","Real","model6",0.405844155844156
"10872","Real","model6",0.68561872909699
"10873","Real","model6",0.571428571428572
"10874","Real","model6",0.702786377708978
"10875","Real","model6",0.63125
"10876","Real","model6",0.669753086419753
"10877","Real","model6",0.6125
"10878","Real","model6",0.715719063545151
"10879","Real","model6",0.746753246753247
"10880","Real","model6",0.732441471571906
"10881","Real","model6",0.5625
"10882","Real","model6",0.603125
"10883","Real","model6",0.780864197530864
"10884","Real","model6",0.640866873065016
"10885","Real","model6",0.588235294117647
"10886","Real","model6",0.575
"10887","Real","model6",0.771604938271605
"10888","Real","model6",0.725752508361204
"10889","Real","model6",0.628125
"10890","Real","model6",0.671875
"10891","Real","model6",0.574603174603174
"10892","Real","model6",0.647058823529412
"10893","Real","model6",0.75625
"10894","Real","model6",0.679012345679012
"10895","Real","model6",0.613003095975232
"10896","Real","model6",0.626623376623377
"10897","Real","model6",0.551948051948052
"10898","Real","model6",0.679012345679012
"10899","Real","model6",0.453968253968254
"10900","Real","model6",0.6625
"10901","Real","model6",0.452012383900929
"10902","Real","model6",0.626543209876543
"10903","Real","model6",0.7
"10904","Real","model6",0.651234567901235
"10905","Real","model6",0.653125
"10906","Real","model6",0.6125
"10907","Real","model6",0.606349206349206
"10908","Real","model6",0.715625
"10909","Real","model6",0.723809523809524
"10910","Real","model6",0.546296296296297
"10911","Real","model6",0.694444444444444
"10912","Real","model6",0.541818181818182
"10913","Real","model6",0.643962848297214
"10914","Real","model6",0.644444444444444
"10915","Real","model6",0.668730650154799
"10916","Real","model6",0.653250773993808
"10917","Real","model6",0.645484949832776
"10918","Real","model6",0.657407407407407
"10919","Real","model6",0.723809523809524
"10920","Real","model6",0.685185185185185
"10921","Real","model6",0.68125
"10922","Real","model6",0.523219814241486
"10923","Real","model6",0.676190476190476
"10924","Real","model6",0.628482972136223
"10925","Real","model6",0.652597402597403
"10926","Real","model6",0.632727272727273
"10927","Real","model6",0.788194444444445
"10928","Real","model6",0.761904761904762
"10929","Real","model6",0.691358024691358
"10930","Real","model6",0.653250773993808
"10931","Real","model6",0.594155844155844
"10932","Real","model6",0.58641975308642
"10933","Real","model6",0.735785953177257
"10934","Real","model6",0.621527777777778
"10935","Real","model6",0.736507936507937
"10936","Real","model6",0.623376623376623
"10937","Real","model6",0.659442724458204
"10938","Real","model6",0.61038961038961
"10939","Real","model6",0.64375
"10940","Real","model6",0.4625
"10941","Real","model6",0.447530864197531
"10942","Real","model6",0.685185185185185
"10943","Real","model6",0.583333333333333
"10944","Real","model6",0.722408026755853
"10945","Real","model6",0.587301587301587
"10946","Real","model6",0.801857585139319
"10947","Real","model6",0.631746031746032
"10948","Real","model6",0.580952380952381
"10949","Real","model6",0.759197324414716
"10950","Real","model6",0.603174603174603
"10951","Real","model6",0.455108359133127
"10952","Real","model6",0.665634674922601
"10953","Real","model6",0.675324675324675
"10954","Real","model6",0.6625
"10955","Real","model6",0.58641975308642
"10956","Real","model6",0.631578947368421
"10957","Real","model6",0.493827160493827
"10958","Real","model6",0.674922600619195
"10959","Real","model6",0.544891640866873
"10960","Real","model6",0.534722222222222
"10961","Real","model6",0.640866873065015
"10962","Real","model6",0.690625
"10963","Real","model6",0.660493827160494
"10964","Real","model6",0.403174603174603
"10965","Real","model6",0.634674922600619
"10966","Real","model6",0.714285714285714
"10967","Real","model6",0.659090909090909
"10968","Real","model6",0.631578947368421
"10969","Real","model6",0.7625
"10970","Real","model6",0.575
"10971","Real","model6",0.6125
"10972","Real","model6",0.671875
"10973","Real","model6",0.775974025974026
"10974","Real","model6",0.69969040247678
"10975","Real","model6",0.62012987012987
"10976","Real","model6",0.65625
"10977","Real","model6",0.801857585139319
"10978","Real","model6",0.74375
"10979","Real","model6",0.678018575851393
"10980","Real","model6",0.626623376623377
"10981","Real","model6",0.712962962962963
"10982","Real","model6",0.623376623376623
"10983","Real","model6",0.700617283950617
"10984","Real","model6",0.614197530864198
"10985","Real","model6",0.653125
"10986","Real","model6",0.655844155844156
"10987","Real","model6",0.628571428571429
"10988","Real","model6",0.715625
"10989","Real","model6",0.752508361204013
"10990","Real","model6",0.43343653250774
"10991","Real","model6",0.767801857585139
"10992","Real","model6",0.732441471571906
"10993","Real","model6",0.66875
"10994","Real","model6",0.681114551083591
"10995","Real","model6",0.739583333333333
"10996","Real","model6",0.490625
"10997","Real","model6",0.493506493506493
"10998","Real","model6",0.476190476190476
"10999","Real","model6",0.507936507936508
"11000","Real","model6",0.574074074074074
"11001","Shuffled","model6",0.431746031746032
"11002","Shuffled","model6",0.552469135802469
"11003","Shuffled","model6",0.554179566563467
"11004","Shuffled","model6",0.523219814241486
"11005","Shuffled","model6",0.59375
"11006","Shuffled","model6",0.603715170278638
"11007","Shuffled","model6",0.512345679012346
"11008","Shuffled","model6",0.575
"11009","Shuffled","model6",0.580952380952381
"11010","Shuffled","model6",0.622222222222222
"11011","Shuffled","model6",0.555183946488294
"11012","Shuffled","model6",0.493827160493827
"11013","Shuffled","model6",0.561728395061728
"11014","Shuffled","model6",0.55
"11015","Shuffled","model6",0.564935064935065
"11016","Shuffled","model6",0.524691358024691
"11017","Shuffled","model6",0.603174603174603
"11018","Shuffled","model6",0.600694444444444
"11019","Shuffled","model6",0.542857142857143
"11020","Shuffled","model6",0.621875
"11021","Shuffled","model6",0.5
"11022","Shuffled","model6",0.613003095975232
"11023","Shuffled","model6",0.512345679012346
"11024","Shuffled","model6",0.464396284829721
"11025","Shuffled","model6",0.652597402597403
"11026","Shuffled","model6",0.560371517027864
"11027","Shuffled","model6",0.476780185758514
"11028","Shuffled","model6",0.608024691358025
"11029","Shuffled","model6",0.517460317460317
"11030","Shuffled","model6",0.565217391304348
"11031","Shuffled","model6",0.555555555555555
"11032","Shuffled","model6",0.555194805194805
"11033","Shuffled","model6",0.526984126984127
"11034","Shuffled","model6",0.443636363636364
"11035","Shuffled","model6",0.521875
"11036","Shuffled","model6",0.518518518518519
"11037","Shuffled","model6",0.575851393188854
"11038","Shuffled","model6",0.555555555555556
"11039","Shuffled","model6",0.527777777777778
"11040","Shuffled","model6",0.619047619047619
"11041","Shuffled","model6",0.561688311688312
"11042","Shuffled","model6",0.453125
"11043","Shuffled","model6",0.486068111455108
"11044","Shuffled","model6",0.569659442724458
"11045","Shuffled","model6",0.651234567901235
"11046","Shuffled","model6",0.674922600619195
"11047","Shuffled","model6",0.565625
"11048","Shuffled","model6",0.631578947368421
"11049","Shuffled","model6",0.660493827160494
"11050","Shuffled","model6",0.51702786377709
"11051","Shuffled","model6",0.647619047619048
"11052","Shuffled","model6",0.581168831168831
"11053","Shuffled","model6",0.558641975308642
"11054","Shuffled","model6",0.46749226006192
"11055","Shuffled","model6",0.559375
"11056","Shuffled","model6",0.419047619047619
"11057","Shuffled","model6",0.553125
"11058","Shuffled","model6",0.628472222222222
"11059","Shuffled","model6",0.490740740740741
"11060","Shuffled","model6",0.698412698412698
"11061","Shuffled","model6",0.719230769230769
"11062","Shuffled","model6",0.5875
"11063","Shuffled","model6",0.498452012383901
"11064","Shuffled","model6",0.640625
"11065","Shuffled","model6",0.4375
"11066","Shuffled","model6",0.611111111111111
"11067","Shuffled","model6",0.551948051948052
"11068","Shuffled","model6",0.548611111111111
"11069","Shuffled","model6",0.709876543209877
"11070","Shuffled","model6",0.560371517027864
"11071","Shuffled","model6",0.678018575851393
"11072","Shuffled","model6",0.498452012383901
"11073","Shuffled","model6",0.588235294117647
"11074","Shuffled","model6",0.584375
"11075","Shuffled","model6",0.55
"11076","Shuffled","model6",0.54180602006689
"11077","Shuffled","model6",0.453968253968254
"11078","Shuffled","model6",0.634375
"11079","Shuffled","model6",0.608024691358025
"11080","Shuffled","model6",0.654320987654321
"11081","Shuffled","model6",0.553125
"11082","Shuffled","model6",0.475308641975309
"11083","Shuffled","model6",0.530864197530864
"11084","Shuffled","model6",0.53125
"11085","Shuffled","model6",0.637770897832817
"11086","Shuffled","model6",0.545150501672241
"11087","Shuffled","model6",0.520634920634921
"11088","Shuffled","model6",0.555194805194805
"11089","Shuffled","model6",0.552083333333333
"11090","Shuffled","model6",0.572755417956656
"11091","Shuffled","model6",0.525
"11092","Shuffled","model6",0.584415584415584
"11093","Shuffled","model6",0.698996655518395
"11094","Shuffled","model6",0.452012383900929
"11095","Shuffled","model6",0.680769230769231
"11096","Shuffled","model6",0.603896103896104
"11097","Shuffled","model6",0.6
"11098","Shuffled","model6",0.704545454545455
"11099","Shuffled","model6",0.612698412698413
"11100","Shuffled","model6",0.569659442724458
"11101","Shuffled","model6",0.571428571428571
"11102","Shuffled","model6",0.603125
"11103","Shuffled","model6",0.540625
"11104","Shuffled","model6",0.538699690402477
"11105","Shuffled","model6",0.734567901234568
"11106","Shuffled","model6",0.615625
"11107","Shuffled","model6",0.5125
"11108","Shuffled","model6",0.587662337662338
"11109","Shuffled","model6",0.589506172839506
"11110","Shuffled","model6",0.526984126984127
"11111","Shuffled","model6",0.54320987654321
"11112","Shuffled","model6",0.561904761904762
"11113","Shuffled","model6",0.596825396825397
"11114","Shuffled","model6",0.545138888888889
"11115","Shuffled","model6",0.577777777777778
"11116","Shuffled","model6",0.480519480519481
"11117","Shuffled","model6",0.531772575250836
"11118","Shuffled","model6",0.541818181818182
"11119","Shuffled","model6",0.523809523809524
"11120","Shuffled","model6",0.534375
"11121","Shuffled","model6",0.583333333333333
"11122","Shuffled","model6",0.57716049382716
"11123","Shuffled","model6",0.577922077922078
"11124","Shuffled","model6",0.578125
"11125","Shuffled","model6",0.66358024691358
"11126","Shuffled","model6",0.68421052631579
"11127","Shuffled","model6",0.578125
"11128","Shuffled","model6",0.561904761904762
"11129","Shuffled","model6",0.503125
"11130","Shuffled","model6",0.631746031746032
"11131","Shuffled","model6",0.578125
"11132","Shuffled","model6",0.591331269349845
